,Video ID,Likes,Sentiment
13969,HSVUtNRNcS4,47,2
13970,HSVUtNRNcS4,108,2
13971,HSVUtNRNcS4,103,1
13972,SGxDv7XybSo,953,1
13973,SGxDv7XybSo,16240,2
13974,SGxDv7XybSo,629,2
13975,SGxDv7XybSo,91,2
13976,SGxDv7XybSo,113,2
13977,SGxDv7XybSo,15,2
13978,SGxDv7XybSo,3426,1
13979,SGxDv7XybSo,41,1
13980,SGxDv7XybSo,3,0
13981,SGxDv7XybSo,21,0
13982,bo2Ape8JHqA,4659,1
13983,bo2Ape8JHqA,2438,2
13984,bo2Ape8JHqA,2966,2
13985,bo2Ape8JHqA,423,2
13986,bo2Ape8JHqA,6093,2
13987,bo2Ape8JHqA,326,2
13988,bo2Ape8JHqA,67,2
13989,bo2Ape8JHqA,19,2
13990,bo2Ape8JHqA,810,2
13991,bo2Ape8JHqA,80,2
13992,cj8dDTHGJBY,2402,2
13993,cj8dDTHGJBY,2889,2
13994,cj8dDTHGJBY,6718,1
13995,cj8dDTHGJBY,3855,1
13996,cj8dDTHGJBY,598,2
13997,cj8dDTHGJBY,1101,1
13998,cj8dDTHGJBY,338,2
13999,cj8dDTHGJBY,5277,0
14000,cj8dDTHGJBY,79,2
14001,cj8dDTHGJBY,812,0
14002,NXlTO0dti3k,307,1
14003,NXlTO0dti3k,1783,0
14004,NXlTO0dti3k,288,2
14005,NXlTO0dti3k,504,1
14006,NXlTO0dti3k,4045,2
14007,NXlTO0dti3k,157,2
14008,NXlTO0dti3k,43,2
14009,NXlTO0dti3k,20,1
14010,NXlTO0dti3k,77,2
14011,NXlTO0dti3k,2582,1
14012,HVT3Y3_gHGg,425,2
14013,HVT3Y3_gHGg,434,2
14014,HVT3Y3_gHGg,485,1
14015,HVT3Y3_gHGg,2600,1
14016,HVT3Y3_gHGg,2984,1
14017,HVT3Y3_gHGg,224,1
14018,HVT3Y3_gHGg,554,0
14019,HVT3Y3_gHGg,2503,1
14020,HVT3Y3_gHGg,2,2
14021,HVT3Y3_gHGg,50,0
14022,xvWdIi6_fGg,291,2
14023,xvWdIi6_fGg,15,2
14024,xvWdIi6_fGg,53,2
14025,xvWdIi6_fGg,85,2
14026,xvWdIi6_fGg,266,2
14027,xvWdIi6_fGg,142,2
14028,xvWdIi6_fGg,18,2
14029,xvWdIi6_fGg,30,2
14030,xvWdIi6_fGg,10,2
14031,xvWdIi6_fGg,24,2
14032,ydqReeTV_vk,3804,0
14033,ydqReeTV_vk,1522,0
14034,ydqReeTV_vk,378,2
14035,ydqReeTV_vk,211,2
14036,ydqReeTV_vk,52,2
14037,ydqReeTV_vk,105,2
14038,ydqReeTV_vk,82,2
14039,ydqReeTV_vk,209,0
14040,ydqReeTV_vk,9749,2
14041,ydqReeTV_vk,43,2
14042,jxg-N7Ld3H0,2125,0
14043,jxg-N7Ld3H0,2427,0
14044,jxg-N7Ld3H0,3438,2
14045,jxg-N7Ld3H0,2988,1
14046,jxg-N7Ld3H0,367,0
14047,jxg-N7Ld3H0,1799,2
14048,jxg-N7Ld3H0,576,1
14049,jxg-N7Ld3H0,98,2
14050,jxg-N7Ld3H0,124,1
14051,jxg-N7Ld3H0,59,1
14052,F38BmgPcZ_I,2121,2
14053,F38BmgPcZ_I,413,1
14054,F38BmgPcZ_I,30,2
14055,F38BmgPcZ_I,20,2
14056,F38BmgPcZ_I,4,2
14057,F38BmgPcZ_I,10,2
14058,F38BmgPcZ_I,2,2
14059,F38BmgPcZ_I,2,2
14060,F38BmgPcZ_I,2,2
14061,F38BmgPcZ_I,2,2
14062,b1t41Q3xRM8,147,1
14063,b1t41Q3xRM8,1713,2
14064,b1t41Q3xRM8,2289,1
14065,b1t41Q3xRM8,2296,2
14066,b1t41Q3xRM8,3145,2
14067,b1t41Q3xRM8,402,2
14068,b1t41Q3xRM8,541,2
14069,b1t41Q3xRM8,545,2
14070,b1t41Q3xRM8,719,2
14071,b1t41Q3xRM8,103,2
14072,ISdBAf-ysI0,374,2
14073,ISdBAf-ysI0,150,2
14074,ISdBAf-ysI0,114,2
14075,ISdBAf-ysI0,47,2
14076,ISdBAf-ysI0,22,2
14077,ISdBAf-ysI0,25,2
14078,ISdBAf-ysI0,8,2
14079,ISdBAf-ysI0,28,2
14080,ISdBAf-ysI0,7,2
14081,ISdBAf-ysI0,9,2
14082,TTHazQeM8v8,1409,1
14083,TTHazQeM8v8,13814,1
14084,TTHazQeM8v8,2387,1
14085,TTHazQeM8v8,749,1
14086,TTHazQeM8v8,123,2
14087,TTHazQeM8v8,5589,2
14088,TTHazQeM8v8,32,2
14089,TTHazQeM8v8,10,2
14090,TTHazQeM8v8,8,2
14091,TTHazQeM8v8,6,2
14092,FMM7GWnAv0A,3887,2
14093,FMM7GWnAv0A,1820,2
14094,FMM7GWnAv0A,942,2
14095,FMM7GWnAv0A,634,2
14096,FMM7GWnAv0A,898,1
14097,FMM7GWnAv0A,261,2
14098,FMM7GWnAv0A,137,2
14099,FMM7GWnAv0A,41,2
14100,FMM7GWnAv0A,660,2
14101,FMM7GWnAv0A,72,2
14102,yWMKYID5fr8,189,1
14103,yWMKYID5fr8,101,2
14104,yWMKYID5fr8,24,2
14105,yWMKYID5fr8,14,2
14106,yWMKYID5fr8,330,0
14107,yWMKYID5fr8,62,2
14108,yWMKYID5fr8,4,2
14109,yWMKYID5fr8,0,1
14110,yWMKYID5fr8,4,1
14111,yWMKYID5fr8,0,2
14112,v-aP1J-BdvE,2152,1
14113,v-aP1J-BdvE,234,1
14114,v-aP1J-BdvE,382,2
14115,v-aP1J-BdvE,452,0
14116,v-aP1J-BdvE,100,1
14117,v-aP1J-BdvE,53,1
14118,v-aP1J-BdvE,14,0
14119,v-aP1J-BdvE,122,1
14120,v-aP1J-BdvE,70,2
14121,v-aP1J-BdvE,9,1
14122,bUmULlGACEI,7588,2
14123,bUmULlGACEI,486,2
14124,bUmULlGACEI,368,2
14125,bUmULlGACEI,73,1
14126,bUmULlGACEI,698,2
14127,bUmULlGACEI,28575,2
14128,bUmULlGACEI,191,2
14129,bUmULlGACEI,275,2
14130,bUmULlGACEI,41,2
14131,bUmULlGACEI,107,2
14132,i_CijGuk7fw,181,1
14133,i_CijGuk7fw,110,2
14134,i_CijGuk7fw,89,2
14135,i_CijGuk7fw,621,1
14136,i_CijGuk7fw,61,2
14137,i_CijGuk7fw,14,2
14138,i_CijGuk7fw,815,2
14139,i_CijGuk7fw,19,2
14140,i_CijGuk7fw,0,2
14141,i_CijGuk7fw,85,2
14142,3KC32Vymo0Q,46232,1
14143,3KC32Vymo0Q,4020,1
14144,3KC32Vymo0Q,1801,1
14145,3KC32Vymo0Q,738,0
14146,3KC32Vymo0Q,333,2
14147,3KC32Vymo0Q,13125,0
14148,3KC32Vymo0Q,96,1
14149,3KC32Vymo0Q,85,1
14150,3KC32Vymo0Q,67,2
14151,3KC32Vymo0Q,61,2
14152,ZihywtixUYo,4706,1
14153,ZihywtixUYo,944,2
14154,ZihywtixUYo,1855,2
14155,ZihywtixUYo,206,2
14156,ZihywtixUYo,873,2
14157,ZihywtixUYo,21,2
14158,ZihywtixUYo,70,2
14159,ZihywtixUYo,60,2
14160,ZihywtixUYo,15,2
14161,ZihywtixUYo,16,0
14162,SDxzZHSBhw0,993,1
14163,SDxzZHSBhw0,164,2
14164,SDxzZHSBhw0,86,2
14165,SDxzZHSBhw0,13,1
14166,SDxzZHSBhw0,161,1
14167,SDxzZHSBhw0,455,2
14168,SDxzZHSBhw0,698,1
14169,SDxzZHSBhw0,60,2
14170,SDxzZHSBhw0,39,1
14171,SDxzZHSBhw0,5,1
14172,jKvjvW6a62c,97,2
14173,jKvjvW6a62c,52,1
14174,jKvjvW6a62c,77,1
14175,jKvjvW6a62c,33,2
14176,jKvjvW6a62c,152,2
14177,jKvjvW6a62c,5,2
14178,jKvjvW6a62c,60,2
14179,jKvjvW6a62c,14,2
14180,jKvjvW6a62c,157,0
14181,jKvjvW6a62c,4,2
14182,ARWBdfWpDyc,1109,1
14183,ARWBdfWpDyc,4107,2
14184,ARWBdfWpDyc,492,2
14185,ARWBdfWpDyc,4160,1
14186,ARWBdfWpDyc,2503,2
14187,ARWBdfWpDyc,85,1
14188,ARWBdfWpDyc,3061,1
14189,ARWBdfWpDyc,101,2
14190,ARWBdfWpDyc,34,2
14191,ARWBdfWpDyc,1608,2
14192,1Xp_imnO6WE,523,1
14193,1Xp_imnO6WE,403,1
14194,1Xp_imnO6WE,2028,0
14195,1Xp_imnO6WE,23,2
14196,1Xp_imnO6WE,10,1
14197,1Xp_imnO6WE,108,1
14198,1Xp_imnO6WE,2,1
14199,1Xp_imnO6WE,0,1
14200,1Xp_imnO6WE,0,1
14201,1Xp_imnO6WE,1,2
14202,hYc97J2MZIo,629,2
14203,hYc97J2MZIo,153,0
14204,hYc97J2MZIo,452,1
14205,hYc97J2MZIo,46,2
14206,hYc97J2MZIo,883,1
14207,hYc97J2MZIo,28,1
14208,hYc97J2MZIo,208,1
14209,hYc97J2MZIo,18,2
14210,hYc97J2MZIo,33,2
14211,hYc97J2MZIo,6,1
14212,-6IgkG5yZfo,1796,2
14213,-6IgkG5yZfo,2009,2
14214,-6IgkG5yZfo,226,2
14215,-6IgkG5yZfo,23,2
14216,-6IgkG5yZfo,28,2
14217,-6IgkG5yZfo,64,2
14218,-6IgkG5yZfo,13,2
14219,-6IgkG5yZfo,85,2
14220,-6IgkG5yZfo,85,2
14221,-6IgkG5yZfo,123,2
14222,JpKoT9AgSJo,446,1
14223,JpKoT9AgSJo,95,1
14224,JpKoT9AgSJo,26,2
14225,JpKoT9AgSJo,62,1
14226,JpKoT9AgSJo,35,1
14227,JpKoT9AgSJo,51,1
14228,JpKoT9AgSJo,315,0
14229,JpKoT9AgSJo,44,0
14230,JpKoT9AgSJo,14,1
14231,JpKoT9AgSJo,12,0
14232,K-Fc08X56R0,24195,2
14233,K-Fc08X56R0,508,0
14234,K-Fc08X56R0,79,2
14235,K-Fc08X56R0,23,2
14236,K-Fc08X56R0,23,2
14237,K-Fc08X56R0,3166,1
14238,K-Fc08X56R0,7,1
14239,K-Fc08X56R0,4,1
14240,K-Fc08X56R0,1,2
14241,K-Fc08X56R0,10,2
14242,ntxC5KMC4y0,317,2
14243,ntxC5KMC4y0,244,2
14244,ntxC5KMC4y0,114,2
14245,ntxC5KMC4y0,24,2
14246,ntxC5KMC4y0,12,2
14247,ntxC5KMC4y0,14,2
14248,ntxC5KMC4y0,17,1
14249,ntxC5KMC4y0,6,1
14250,ntxC5KMC4y0,0,2
14251,ntxC5KMC4y0,11,2
14252,B1GO1HPLp7Y,803,1
14253,B1GO1HPLp7Y,3571,1
14254,B1GO1HPLp7Y,65,2
14255,B1GO1HPLp7Y,41,2
14256,B1GO1HPLp7Y,3,2
14257,B1GO1HPLp7Y,48,2
14258,B1GO1HPLp7Y,233,2
14259,B1GO1HPLp7Y,10,2
14260,B1GO1HPLp7Y,3,2
14261,B1GO1HPLp7Y,0,2
14262,0NbBjNiw4tk,521,2
14263,0NbBjNiw4tk,1689,2
14264,0NbBjNiw4tk,59,2
14265,0NbBjNiw4tk,53,2
14266,0NbBjNiw4tk,76,2
14267,0NbBjNiw4tk,14,2
14268,0NbBjNiw4tk,1389,2
14269,0NbBjNiw4tk,7,2
14270,0NbBjNiw4tk,10,2
14271,0NbBjNiw4tk,7,2
14272,CN16j8AHHuk,1723,2
14273,CN16j8AHHuk,756,0
14274,CN16j8AHHuk,6,2
14275,CN16j8AHHuk,66,1
14276,CN16j8AHHuk,24,1
14277,CN16j8AHHuk,57,2
14278,CN16j8AHHuk,24,1
14279,CN16j8AHHuk,2,1
14280,CN16j8AHHuk,13,2
14281,CN16j8AHHuk,11,1
14282,p118YbxFtGg,643,2
14283,p118YbxFtGg,421,2
14284,p118YbxFtGg,454,2
14285,p118YbxFtGg,24,1
14286,p118YbxFtGg,80,2
14287,p118YbxFtGg,11,2
14288,p118YbxFtGg,192,1
14289,p118YbxFtGg,7,0
14290,p118YbxFtGg,8,2
14291,p118YbxFtGg,3,2
14292,c0Ir6O1JB-I,4547,1
14293,c0Ir6O1JB-I,2868,0
14294,c0Ir6O1JB-I,53,2
14295,c0Ir6O1JB-I,67,0
14296,c0Ir6O1JB-I,13,2
14297,c0Ir6O1JB-I,6,2
14298,c0Ir6O1JB-I,2275,1
14299,c0Ir6O1JB-I,14,2
14300,c0Ir6O1JB-I,1,2
14301,c0Ir6O1JB-I,6,2
14302,mYcLuWHzfmE,1069,2
14303,mYcLuWHzfmE,1299,2
14304,mYcLuWHzfmE,710,2
14305,mYcLuWHzfmE,93,2
14306,mYcLuWHzfmE,20,1
14307,mYcLuWHzfmE,4,2
14308,mYcLuWHzfmE,18,1
14309,mYcLuWHzfmE,16,2
14310,mYcLuWHzfmE,17,2
14311,mYcLuWHzfmE,8,2
14312,4i1MUWJoI0U,669,1
14313,4i1MUWJoI0U,709,2
14314,4i1MUWJoI0U,33,2
14315,4i1MUWJoI0U,54,2
14316,4i1MUWJoI0U,7,2
14317,4i1MUWJoI0U,7,2
14318,4i1MUWJoI0U,4,2
14319,4i1MUWJoI0U,7,2
14320,4i1MUWJoI0U,5,2
14321,4i1MUWJoI0U,20,0
14322,IzQsYnLz2Gc,1,1
14323,IzQsYnLz2Gc,69,2
14324,IzQsYnLz2Gc,2554,2
14325,IzQsYnLz2Gc,11,2
14326,IzQsYnLz2Gc,7,1
14327,IzQsYnLz2Gc,10,2
14328,IzQsYnLz2Gc,17,2
14329,IzQsYnLz2Gc,2,2
14330,IzQsYnLz2Gc,0,2
14331,IzQsYnLz2Gc,1,2
14332,aXg3edeUrtc,27,2
14333,aXg3edeUrtc,9,2
14334,aXg3edeUrtc,0,2
14335,aXg3edeUrtc,2,2
14336,aXg3edeUrtc,1,2
14337,aXg3edeUrtc,1,2
14338,aXg3edeUrtc,1,2
14339,aXg3edeUrtc,0,2
14340,aXg3edeUrtc,1,2
14341,aXg3edeUrtc,5,1
14342,kpsu9_ql0-M,44,1
14343,kpsu9_ql0-M,112,2
14344,kpsu9_ql0-M,129,2
14345,kpsu9_ql0-M,97,2
14346,kpsu9_ql0-M,22,2
14347,kpsu9_ql0-M,505,2
14348,kpsu9_ql0-M,125,1
14349,kpsu9_ql0-M,4,1
14350,kpsu9_ql0-M,16,2
14351,kpsu9_ql0-M,53,2
14352,GBs8e2KRLDg,0,2
14353,GBs8e2KRLDg,2,1
14354,GBs8e2KRLDg,4,2
14355,GBs8e2KRLDg,3,2
14356,GBs8e2KRLDg,1,1
14357,GBs8e2KRLDg,0,0
14358,GBs8e2KRLDg,3,1
14359,GBs8e2KRLDg,8,0
14360,GBs8e2KRLDg,3,2
14361,GBs8e2KRLDg,11,0
14362,Ewp4HvlzNs0,66,2
14363,Ewp4HvlzNs0,33,1
14364,Ewp4HvlzNs0,0,2
14365,Ewp4HvlzNs0,0,2
14366,Ewp4HvlzNs0,0,2
14367,Ewp4HvlzNs0,0,2
14368,Ewp4HvlzNs0,2,2
14369,Ewp4HvlzNs0,1,0
14370,Ewp4HvlzNs0,0,2
14371,Ewp4HvlzNs0,0,2
14372,k-vm3ZWnMWk,665,0
14373,k-vm3ZWnMWk,559,2
14374,k-vm3ZWnMWk,102,2
14375,k-vm3ZWnMWk,9,2
14376,k-vm3ZWnMWk,26,2
14377,k-vm3ZWnMWk,9,2
14378,k-vm3ZWnMWk,1355,2
14379,k-vm3ZWnMWk,3,2
14380,k-vm3ZWnMWk,1,2
14381,k-vm3ZWnMWk,5,2
14382,3lTQqEehEhI,137,1
14383,3lTQqEehEhI,573,2
14384,3lTQqEehEhI,203,2
14385,3lTQqEehEhI,39,2
14386,3lTQqEehEhI,33,2
14387,3lTQqEehEhI,200,2
14388,3lTQqEehEhI,10,2
14389,3lTQqEehEhI,46,2
14390,3lTQqEehEhI,11,2
14391,3lTQqEehEhI,2,2
14392,TFlVWf8JX4A,3734,0
14393,TFlVWf8JX4A,1361,2
14394,TFlVWf8JX4A,2997,2
14395,TFlVWf8JX4A,1115,1
14396,TFlVWf8JX4A,260,2
14397,TFlVWf8JX4A,1145,0
14398,TFlVWf8JX4A,104,2
14399,TFlVWf8JX4A,124,2
14400,TFlVWf8JX4A,397,1
14401,TFlVWf8JX4A,9,2
14402,77ZF50ve6rs,11073,2
14403,77ZF50ve6rs,1371,2
14404,77ZF50ve6rs,488,2
14405,77ZF50ve6rs,183,2
14406,77ZF50ve6rs,254,2
14407,77ZF50ve6rs,4794,2
14408,77ZF50ve6rs,148,2
14409,77ZF50ve6rs,59,2
14410,77ZF50ve6rs,69,1
14411,77ZF50ve6rs,72,2
14412,Y5dylh2aOiw,1316,1
14413,Y5dylh2aOiw,7482,2
14414,Y5dylh2aOiw,83,2
14415,Y5dylh2aOiw,10,2
14416,Y5dylh2aOiw,10,2
14417,Y5dylh2aOiw,1,2
14418,Y5dylh2aOiw,1460,2
14419,Y5dylh2aOiw,3,2
14420,Y5dylh2aOiw,4,2
14421,Y5dylh2aOiw,77,2
14422,pJpOxIksxXU,188,1
14423,pJpOxIksxXU,43,2
14424,pJpOxIksxXU,15,2
14425,pJpOxIksxXU,6,0
14426,pJpOxIksxXU,1,0
14427,pJpOxIksxXU,3,0
14428,pJpOxIksxXU,0,1
14429,pJpOxIksxXU,5,0
14430,pJpOxIksxXU,14,0
14431,pJpOxIksxXU,1,0
14432,2WPA1L9uJqo,506,2
14433,2WPA1L9uJqo,74,2
14434,2WPA1L9uJqo,124,2
14435,2WPA1L9uJqo,141,2
14436,2WPA1L9uJqo,85,2
14437,2WPA1L9uJqo,81,2
14438,2WPA1L9uJqo,11,2
14439,2WPA1L9uJqo,24,2
14440,2WPA1L9uJqo,4,2
14441,2WPA1L9uJqo,15,2
14442,iDgJD-MarvU,127,0
14443,iDgJD-MarvU,212,0
14444,iDgJD-MarvU,598,1
14445,iDgJD-MarvU,59,2
14446,iDgJD-MarvU,36,2
14447,iDgJD-MarvU,111,1
14448,iDgJD-MarvU,84,1
14449,iDgJD-MarvU,133,1
14450,iDgJD-MarvU,178,0
14451,iDgJD-MarvU,370,1
14452,Qi9ys2j1ncg,3367,1
14453,Qi9ys2j1ncg,316,1
14454,Qi9ys2j1ncg,26,2
14455,Qi9ys2j1ncg,7,2
14456,Qi9ys2j1ncg,43,2
14457,Qi9ys2j1ncg,1101,2
14458,Qi9ys2j1ncg,116,2
14459,Qi9ys2j1ncg,17,0
14460,Qi9ys2j1ncg,12,1
14461,Qi9ys2j1ncg,28,2
14462,jxi-3WvWvGM,734,1
14463,jxi-3WvWvGM,11,1
14464,jxi-3WvWvGM,57,0
14465,jxi-3WvWvGM,3,2
14466,jxi-3WvWvGM,23,0
14467,jxi-3WvWvGM,71,0
14468,jxi-3WvWvGM,13,0
14469,jxi-3WvWvGM,16,0
14470,jxi-3WvWvGM,8,1
14471,jxi-3WvWvGM,1,1
14472,dHjWVlfNraM,22,1
14473,dHjWVlfNraM,467,2
14474,dHjWVlfNraM,236,1
14475,dHjWVlfNraM,67,2
14476,dHjWVlfNraM,175,2
14477,dHjWVlfNraM,63,2
14478,dHjWVlfNraM,24,2
14479,dHjWVlfNraM,2,2
14480,dHjWVlfNraM,7,2
14481,dHjWVlfNraM,20,2
14482,LDTe8uFqbws,162,1
14483,LDTe8uFqbws,1678,2
14484,LDTe8uFqbws,652,1
14485,LDTe8uFqbws,421,1
14486,LDTe8uFqbws,37,2
14487,LDTe8uFqbws,12,2
14488,LDTe8uFqbws,126,2
14489,LDTe8uFqbws,166,2
14490,LDTe8uFqbws,17,0
14491,LDTe8uFqbws,27,2
14492,SiHeMrHDlzs,36,2
14493,SiHeMrHDlzs,88,1
14494,SiHeMrHDlzs,4,2
14495,SiHeMrHDlzs,19,2
14496,SiHeMrHDlzs,8,2
14497,SiHeMrHDlzs,5,1
14498,SiHeMrHDlzs,6,1
14499,SiHeMrHDlzs,4,2
14500,SiHeMrHDlzs,0,0
14501,SiHeMrHDlzs,5,2
14502,pL2YfC-22Uc,2932,1
14503,pL2YfC-22Uc,1622,2
14504,pL2YfC-22Uc,304,2
14505,pL2YfC-22Uc,733,2
14506,pL2YfC-22Uc,584,0
14507,pL2YfC-22Uc,42,2
14508,pL2YfC-22Uc,55,2
14509,pL2YfC-22Uc,32,2
14510,pL2YfC-22Uc,8,2
14511,pL2YfC-22Uc,7,2
14512,dHsxkaxRfnE,19,1
14513,dHsxkaxRfnE,3,2
14514,dHsxkaxRfnE,2,2
14515,dHsxkaxRfnE,9,2
14516,dHsxkaxRfnE,1,1
14517,dHsxkaxRfnE,5,2
14518,dHsxkaxRfnE,1,1
14519,dHsxkaxRfnE,1,2
14520,dHsxkaxRfnE,0,2
14521,dHsxkaxRfnE,1,2
14522,g550H4e5FCY,3389,2
14523,g550H4e5FCY,239,1
14524,g550H4e5FCY,1486,1
14525,g550H4e5FCY,203,2
14526,g550H4e5FCY,417,2
14527,g550H4e5FCY,165,2
14528,g550H4e5FCY,229,2
14529,g550H4e5FCY,181,2
14530,g550H4e5FCY,908,1
14531,g550H4e5FCY,23,2
14532,4JXjqaN97IY,1,2
14533,4JXjqaN97IY,1,2
14534,4JXjqaN97IY,0,1
14535,4JXjqaN97IY,1,2
14536,4JXjqaN97IY,0,1
14537,4JXjqaN97IY,0,1
14538,4JXjqaN97IY,23,0
14539,4JXjqaN97IY,1,0
14540,4JXjqaN97IY,4,2
14541,4JXjqaN97IY,8,1
14542,BickMFHAZR0,4474,1
14543,BickMFHAZR0,1468,2
14544,BickMFHAZR0,2368,2
14545,BickMFHAZR0,621,1
14546,BickMFHAZR0,807,1
14547,BickMFHAZR0,1840,1
14548,BickMFHAZR0,19,2
14549,BickMFHAZR0,165,2
14550,BickMFHAZR0,16,1
14551,BickMFHAZR0,2053,1
14552,V2dPq92LToE,1152,1
14553,V2dPq92LToE,6,2
14554,V2dPq92LToE,6,1
14555,V2dPq92LToE,9,2
14556,V2dPq92LToE,7,1
14557,V2dPq92LToE,16,2
14558,V2dPq92LToE,4,2
14559,V2dPq92LToE,0,1
14560,V2dPq92LToE,4,1
14561,V2dPq92LToE,1,2
14562,Tzl0ELY_TiM,3108,2
14563,Tzl0ELY_TiM,399,2
14564,Tzl0ELY_TiM,436,2
14565,Tzl0ELY_TiM,606,2
14566,Tzl0ELY_TiM,1510,1
14567,Tzl0ELY_TiM,101,2
14568,Tzl0ELY_TiM,25,2
14569,Tzl0ELY_TiM,24,2
14570,Tzl0ELY_TiM,6,2
14571,Tzl0ELY_TiM,5,2
14572,#NAME?,2373,2
14573,#NAME?,349,2
14574,#NAME?,169,2
14575,#NAME?,18,2
14576,#NAME?,3274,2
14577,#NAME?,8,2
14578,#NAME?,17,2
14579,#NAME?,10,2
14580,#NAME?,95,2
14581,#NAME?,1341,2
14582,zOjov-2OZ0E,3925,2
14583,zOjov-2OZ0E,155,1
14584,zOjov-2OZ0E,1068,2
14585,zOjov-2OZ0E,548,2
14586,zOjov-2OZ0E,196,1
14587,zOjov-2OZ0E,289,2
14588,zOjov-2OZ0E,219,2
14589,zOjov-2OZ0E,23,2
14590,zOjov-2OZ0E,4,2
14591,zOjov-2OZ0E,2060,2
14592,SzJ46YA_RaA,2436,2
14593,SzJ46YA_RaA,6341,2
14594,SzJ46YA_RaA,3913,2
14595,SzJ46YA_RaA,343,2
14596,SzJ46YA_RaA,17,2
14597,SzJ46YA_RaA,810,2
14598,SzJ46YA_RaA,4281,0
14599,SzJ46YA_RaA,1505,1
14600,SzJ46YA_RaA,382,2
14601,SzJ46YA_RaA,42,2
14602,ReVeUvwTGdU,7706,1
14603,ReVeUvwTGdU,6592,1
14604,ReVeUvwTGdU,3692,1
14605,ReVeUvwTGdU,643,1
14606,ReVeUvwTGdU,1690,1
14607,ReVeUvwTGdU,35,2
14608,ReVeUvwTGdU,1655,0
14609,ReVeUvwTGdU,4,2
14610,ReVeUvwTGdU,4,2
14611,ReVeUvwTGdU,1,2
14612,EJiVWoFk8GA,90,1
14613,EJiVWoFk8GA,54,1
14614,EJiVWoFk8GA,262,2
14615,EJiVWoFk8GA,144,1
14616,EJiVWoFk8GA,40,2
14617,EJiVWoFk8GA,50,1
14618,EJiVWoFk8GA,23,2
14619,EJiVWoFk8GA,84,2
14620,EJiVWoFk8GA,5,1
14621,EJiVWoFk8GA,6,2
14622,fOGdb1CTu5c,11801,2
14623,fOGdb1CTu5c,1776,1
14624,fOGdb1CTu5c,518,2
14625,fOGdb1CTu5c,80,2
14626,fOGdb1CTu5c,89,2
14627,fOGdb1CTu5c,15321,1
14628,fOGdb1CTu5c,101,1
14629,fOGdb1CTu5c,35,2
14630,fOGdb1CTu5c,42,2
14631,fOGdb1CTu5c,123,1
14632,O5nskjZ_GoI,7422,0
14633,O5nskjZ_GoI,1039,1
14634,O5nskjZ_GoI,218,2
14635,O5nskjZ_GoI,285,2
14636,O5nskjZ_GoI,16,2
14637,O5nskjZ_GoI,18,2
14638,O5nskjZ_GoI,1252,1
14639,O5nskjZ_GoI,2,2
14640,O5nskjZ_GoI,18,2
14641,O5nskjZ_GoI,56,2
14642,A45p5e86Lpw,415,2
14643,A45p5e86Lpw,3762,1
14644,A45p5e86Lpw,2520,0
14645,A45p5e86Lpw,1407,2
14646,A45p5e86Lpw,962,1
14647,A45p5e86Lpw,1350,1
14648,A45p5e86Lpw,711,1
14649,A45p5e86Lpw,166,2
14650,A45p5e86Lpw,482,1
14651,A45p5e86Lpw,213,1
14652,k0GlqFrRQI0,269,2
14653,k0GlqFrRQI0,80,2
14654,k0GlqFrRQI0,357,1
14655,k0GlqFrRQI0,844,0
14656,k0GlqFrRQI0,374,2
14657,k0GlqFrRQI0,40,1
14658,k0GlqFrRQI0,12,2
14659,k0GlqFrRQI0,10,2
14660,k0GlqFrRQI0,21,2
14661,k0GlqFrRQI0,168,2
14662,5q87K1WaoFI,10128,1
14663,5q87K1WaoFI,5254,2
14664,5q87K1WaoFI,3670,0
14665,5q87K1WaoFI,5703,2
14666,5q87K1WaoFI,2134,1
14667,5q87K1WaoFI,4995,1
14668,5q87K1WaoFI,5536,2
14669,5q87K1WaoFI,586,2
14670,5q87K1WaoFI,1973,2
14671,5q87K1WaoFI,983,2
14672,dh7IwmBQZeI,106,2
14673,dh7IwmBQZeI,100,2
14674,dh7IwmBQZeI,511,2
14675,dh7IwmBQZeI,272,2
14676,dh7IwmBQZeI,221,2
14677,dh7IwmBQZeI,169,2
14678,dh7IwmBQZeI,324,2
14679,dh7IwmBQZeI,27,2
14680,dh7IwmBQZeI,19,2
14681,dh7IwmBQZeI,20,2
14682,2VpDcjFshJI,432,1
14683,2VpDcjFshJI,17,2
14684,2VpDcjFshJI,169,2
14685,2VpDcjFshJI,33,2
14686,2VpDcjFshJI,20,2
14687,2VpDcjFshJI,3,2
14688,2VpDcjFshJI,1,2
14689,2VpDcjFshJI,312,2
14690,2VpDcjFshJI,5,2
14691,2VpDcjFshJI,0,1
14692,xa6me8wou_k,1195,1
14693,xa6me8wou_k,6742,1
14694,xa6me8wou_k,444,2
14695,xa6me8wou_k,2231,1
14696,xa6me8wou_k,2775,1
14697,xa6me8wou_k,8837,2
14698,xa6me8wou_k,113,0
14699,xa6me8wou_k,897,2
14700,xa6me8wou_k,773,0
14701,xa6me8wou_k,243,0
14702,AnVBCyzNgaU,37,2
14703,AnVBCyzNgaU,9,2
14704,AnVBCyzNgaU,0,1
14705,AnVBCyzNgaU,4,2
14706,AnVBCyzNgaU,0,1
14707,AnVBCyzNgaU,3,2
14708,AnVBCyzNgaU,0,1
14709,AnVBCyzNgaU,3,2
14710,AnVBCyzNgaU,18,1
14711,AnVBCyzNgaU,1,1
14712,FpMNs7H24X0,1008,1
14713,FpMNs7H24X0,371,1
